"indef_um","indef_m","lemma","lemmafreq","syllable_count","analysis","pos","cv_skeleton","base","stem","freq_m","freq_um","verb_transitive","lemma2","verb_stem_varies","log_freq_m","log_freq_um","log_freq_lemma","odds_m","log_odds_m","verb_odik","verb_lik","verb_zik","c.log_freq_lemma","outlier"
"televíziózok","televíziózom","televíziózik",4051,6,"VERB<PERS<1>>","VERB","cvcvcvcvvcvc","televíziózo","televízióz",3,3,FALSE,"televízióz","FALSE",1.09861228866811,1.09861228866811,8.30671904320269,1,0,"FALSE","FALSE","TRUE",0.91007342715138,FALSE
"telítődök","telítődöm","telítődik",1230,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","telítődö","telítőd",2,3,FALSE,"telítőd","FALSE",0.693147180559945,1.09861228866811,7.11476944836646,0.666666666666667,-0.405465108108164,"TRUE","FALSE","FALSE",-0.281876167684848,FALSE
"temetkezek","temetkezem","temetkezik",780,4,"VERB<PERS<1>>","VERB","cvcvccvcvc","temetkeze","temetkez",31,2,FALSE,"temetkez","FALSE",3.43398720448515,0.693147180559945,6.65929391968364,15.5,2.7408400239252,"FALSE","FALSE","TRUE",-0.737351696367673,FALSE
"tempózok","tempózom","tempózik",384,3,"VERB<PERS<1>>","VERB","cvccvcvc","tempózo","tempóz",2,6,FALSE,"tempóz","FALSE",0.693147180559945,1.79175946922805,5.95064255258773,0.333333333333333,-1.09861228866811,"FALSE","FALSE","TRUE",-1.44600306346358,FALSE
"tengődök","tengődöm","tengődik",1181,3,"VERB<PERS<1>>","VERB","cvccvcvc","tengődö","tengőd",22,4,FALSE,"tengőd","FALSE",3.09104245335832,1.38629436111989,7.07411681619736,5.5,1.70474809223843,"TRUE","FALSE","FALSE",-0.322528799853949,FALSE
"teniszezek","teniszezem","teniszezik",1165,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","teniszeze","teniszez",14,24,FALSE,"teniszez","FALSE",2.63905732961526,3.17805383034795,7.0604763659998,0.583333333333333,-0.538996500732687,"FALSE","FALSE","TRUE",-0.33616925005151,FALSE
"ténykedek","ténykedem","ténykedik",692,3,"VERB<PERS<1>>","VERB","cvccvcvc","ténykede","tényked",12,8,FALSE,"tényked","FALSE",2.484906649788,2.07944154167984,6.53958595561767,1.5,0.405465108108164,"FALSE","FALSE","FALSE",-0.857059660433642,FALSE
"tétetek","tétetem","tétetik",730,3,"VERB<PERS<1>>","VERB","cvcvcvc","tétete","tétet",5,1,FALSE,"tétet","FALSE",1.6094379124341,0,6.59304453414244,5,1.6094379124341,"FALSE","FALSE","FALSE",-0.803601081908874,FALSE
"tétlenkedek","tétlenkedem","tétlenkedik",821,4,"VERB<PERS<1>>","VERB","cvccvccvcvc","tétlenkede","tétlenked",7,1,FALSE,"tétlenked","FALSE",1.94591014905531,0,6.71052310945243,7,1.94591014905531,"FALSE","FALSE","FALSE",-0.686122506598883,FALSE
"tétovázok","tétovázom","tétovázik",1399,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","tétovázo","tétováz",15,14,FALSE,"tétováz","TRUE",2.70805020110221,2.63905732961526,7.24351297466548,1.07142857142857,0.0689928714869514,"FALSE","FALSE","TRUE",-0.153132641385829,FALSE
"tetszek","tetszem","tetszik",77718,2,"VERB<PERS<1>>","VERB","cvccvc","tetsze","tetsz",382,27,FALSE,"tetsz","FALSE",5.94542060860658,3.29583686600433,11.2608421697583,14.1481481481481,2.64958374260225,"FALSE","FALSE","FALSE",3.864196553707,FALSE
"tevékenykedek","tevékenykedem","tevékenykedik",21736,5,"VERB<PERS<1>>","VERB","cvcvcvccvcvc","tevékenykede","tevékenyked",451,56,FALSE,"tevékenyked","FALSE",6.11146733950268,4.02535169073515,9.98672515110618,8.05357142857143,2.08611564876753,"FALSE","FALSE","FALSE",2.59007953505487,FALSE
"tiltakozok","tiltakozom","tiltakozik",17935,4,"VERB<PERS<1>>","VERB","cvccvcvcvc","tiltakozo","tiltakoz",358,10,TRUE,"tiltakoz","FALSE",5.8805329864007,2.30258509299405,9.79450938996638,35.8,3.57794789340665,"FALSE","FALSE","TRUE",2.39786377391507,FALSE
"tipródok","tipródom","tipródik",242,3,"VERB<PERS<1>>","VERB","cvccvcvc","tipródo","tipród",4,6,FALSE,"tipród","FALSE",1.38629436111989,1.79175946922805,5.48893772615669,0.666666666666667,-0.405465108108164,"TRUE","FALSE","FALSE",-1.90770788989462,FALSE
"tisztálkodok","tisztálkodom","tisztálkodik",680,4,"VERB<PERS<1>>","VERB","cvccvccvcvc","tisztálkodo","tisztálkod",8,1,FALSE,"tisztálkod","FALSE",2.07944154167984,0,6.52209279817015,8,2.07944154167984,"TRUE","FALSE","FALSE",-0.874552817881159,FALSE
"titkolózok","titkolózom","titkolózik",521,4,"VERB<PERS<1>>","VERB","cvccvcvcvc","titkolózo","titkolóz",10,1,FALSE,"titkolóz","FALSE",2.30258509299405,0,6.25575004175337,10,2.30258509299405,"FALSE","FALSE","TRUE",-1.14089557429794,FALSE
"tobzódok","tobzódom","tobzódik",922,3,"VERB<PERS<1>>","VERB","cvccvcvc","tobzódo","tobzód",7,4,FALSE,"tobzód","FALSE",1.94591014905531,1.38629436111989,6.82654522355659,1.75,0.559615787935423,"TRUE","FALSE","FALSE",-0.570100392494717,FALSE
"tolakodok","tolakodom","tolakodik",1405,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","tolakodo","tolakod",10,3,FALSE,"tolakod","FALSE",2.30258509299405,1.09861228866811,7.24779258176785,3.33333333333333,1.20397280432594,"TRUE","FALSE","FALSE",-0.148853034283465,FALSE
"tolakszok","tolakszom","tolakszik",537,3,"VERB<PERS<1>>","VERB","cvcvccvc","tolakszo","tolaksz",16,1,FALSE,"tolaksz","FALSE",2.77258872223978,0,6.28599809450886,16,2.77258872223978,"FALSE","FALSE","FALSE",-1.11064752154245,FALSE
"töltekezek","töltekezem","töltekezik",485,4,"VERB<PERS<1>>","VERB","cvccvcvcvc","töltekeze","töltekez",8,1,FALSE,"töltekez","FALSE",2.07944154167984,0,6.18414889093748,8,2.07944154167984,"FALSE","FALSE","TRUE",-1.21249672511383,FALSE
"töltődök","töltődöm","töltődik",2157,3,"VERB<PERS<1>>","VERB","cvccvcvc","töltődö","töltőd",11,3,FALSE,"töltőd","FALSE",2.39789527279837,1.09861228866811,7.67647364638916,3.66666666666667,1.29928298413026,"TRUE","FALSE","FALSE",0.279828030337845,FALSE
"törekedek","törekedem","törekedik",39517,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","törekede","töreked",4,2,FALSE,"töreked","FALSE",1.38629436111989,0.693147180559945,10.5844862380492,2,0.693147180559945,"FALSE","FALSE","FALSE",3.18784062199794,FALSE
"törekszek","törekszem","törekszik",15976,3,"VERB<PERS<1>>","VERB","cvcvccvc","töreksze","töreksz",1456,26,FALSE,"töreksz","FALSE",7.28344822875663,3.25809653802148,9.67884287509565,56,4.02535169073515,"FALSE","FALSE","FALSE",2.28219725904434,FALSE
"tornázok","tornázom","tornázik",2854,3,"VERB<PERS<1>>","VERB","cvccvcvc","tornázo","tornáz",116,29,TRUE,"tornáz","FALSE",4.75359019110636,3.36729582998647,7.95647679803678,4,1.38629436111989,"FALSE","FALSE","TRUE",0.559831181985471,FALSE
"törődök","törődöm","törődik",20096,3,"VERB<PERS<1>>","VERB","cvcvcvc","törődö","törőd",482,112,FALSE,"törőd","FALSE",6.1779441140506,4.71849887129509,9.90827606926793,4.30357142857143,1.45944524275551,"TRUE","FALSE","FALSE",2.51163045321661,FALSE
"törölközök","törölközöm","törölközik",1816,4,"VERB<PERS<1>>","VERB","cvcvccvcvc","törölközö","törölköz",4,7,FALSE,"törölköz","FALSE",1.38629436111989,1.94591014905531,7.50439155916124,0.571428571428571,-0.559615787935423,"FALSE","FALSE","TRUE",0.107745943109927,FALSE
"történek","történem","történik",527331,3,"VERB<PERS<1>>","VERB","cvccvcvc","történe","történ",5,79,FALSE,"történ","FALSE",1.6094379124341,4.36944785246702,13.1755837138531,0.0632911392405063,-2.76000994003292,"FALSE","FALSE","FALSE",5.77893809780177,FALSE
"tréfálkozok","tréfálkozom","tréfálkozik",722,4,"VERB<PERS<1>>","VERB","ccvcvccvcvc","tréfálkozo","tréfálkoz",9,1,FALSE,"tréfálkoz","FALSE",2.19722457733622,0,6.58202513889283,9,2.19722457733622,"FALSE","FALSE","TRUE",-0.814620477158485,FALSE
"tréningezek","tréningezem","tréningezik",560,4,"VERB<PERS<1>>","VERB","ccvcvccvcvc","tréningeze","tréningez",1,15,FALSE,"tréningez","TRUE",0,2.70805020110221,6.32793678372919,0.0666666666666667,-2.70805020110221,"FALSE","FALSE","TRUE",-1.06870883232212,FALSE
"tudakozódok","tudakozódom","tudakozódik",846,5,"VERB<PERS<1>>","VERB","cvcvcvcvcvc","tudakozódo","tudakozód",8,1,FALSE,"tudakozód","FALSE",2.07944154167984,0,6.74051935960622,8,2.07944154167984,"TRUE","FALSE","FALSE",-0.656126256445088,FALSE
"tudódok","tudódom","tudódik",137,3,"VERB<PERS<1>>","VERB","cvcvcvc","tudódo","tudód",4,3,FALSE,"tudód","FALSE",1.38629436111989,1.09861228866811,4.91998092582813,1.33333333333333,0.287682072451781,"TRUE","FALSE","FALSE",-2.47666469022319,FALSE
"tükrözök","tükrözöm","tükrözik",11569,3,"VERB<PERS<1>>","VERB","cvccvcvc","tükrözö","tükröz",11,8,FALSE,"tükröz","TRUE",2.39789527279837,2.07944154167984,9.35608438602889,1.375,0.318453731118535,"FALSE","FALSE","TRUE",1.95943876997758,FALSE
"tündöklök","tündöklöm","tündöklik",1864,3,"VERB<PERS<1>>","VERB","cvccvccvc","tündöklö","tündökl",4,1,FALSE,"tündökl","FALSE",1.38629436111989,0,7.53047999524554,4,1.38629436111989,"FALSE","TRUE","FALSE",0.133834379194226,FALSE
"tűnődök","tűnődöm","tűnődik",3385,3,"VERB<PERS<1>>","VERB","cvcvcvc","tűnődö","tűnőd",377,22,FALSE,"tűnőd","FALSE",5.93224518744801,3.09104245335832,8.12710918534638,17.1363636363636,2.84120273408969,"TRUE","FALSE","FALSE",0.730463569295065,FALSE
"tűnök","tűnöm","tűnik",137559,2,"VERB<PERS<1>>","VERB","cvcvc","tűnö","tűn",2,193,FALSE,"tűn","FALSE",0.693147180559945,5.26269018890489,11.8318081949647,0.0103626943005181,-4.56954300834494,"FALSE","FALSE","FALSE",4.43516257891337,TRUE
"túrázok","túrázom","túrázik",5004,3,"VERB<PERS<1>>","VERB","cvcvcvc","túrázo","túráz",13,22,FALSE,"túráz","FALSE",2.56494935746154,3.09104245335832,8.5179928715868,0.590909090909091,-0.526093095896779,"FALSE","FALSE","TRUE",1.12134725553549,FALSE
"türelmetlenkedek","türelmetlenkedem","türelmetlenkedik",379,6,"VERB<PERS<1>>","VERB","cvcvccvccvccvcvc","türelmetlenkede","türelmetlenked",12,1,FALSE,"türelmetlenked","FALSE",2.484906649788,0,5.93753620508243,12,2.484906649788,"FALSE","FALSE","FALSE",-1.45910941096888,FALSE
"ugrándozok","ugrándozom","ugrándozik",818,4,"VERB<PERS<1>>","VERB","vccvccvcvc","ugrándozo","ugrándoz",8,1,FALSE,"ugrándoz","FALSE",2.07944154167984,0,6.70686233660275,8,2.07944154167984,"FALSE","FALSE","TRUE",-0.689783279448564,FALSE
"ugrok","ugrom","ugrik",15204,2,"VERB<PERS<1>>","VERB","vccvc","ugro","ugr",38,170,TRUE,"ugr","FALSE",3.63758615972639,5.13579843705026,9.62931383010914,0.223529411764706,-1.49821227732388,"FALSE","FALSE","FALSE",2.23266821405783,FALSE
"ügyeskedek","ügyeskedem","ügyeskedik",1544,4,"VERB<PERS<1>>","VERB","vcvccvcvc","ügyeskede","ügyesked",7,6,FALSE,"ügyesked","FALSE",1.94591014905531,1.79175946922805,7.34213173058472,1.16666666666667,0.154150679827258,"FALSE","FALSE","FALSE",-0.054513885466589,FALSE
"ügyködök","ügyködöm","ügyködik",799,3,"VERB<PERS<1>>","VERB","vccvcvc","ügyködö","ügyköd",37,10,FALSE,"ügyköd","FALSE",3.61091791264422,2.30258509299405,6.68336094576627,3.7,1.30833281965018,"TRUE","FALSE","FALSE",-0.713284670285036,FALSE
"unatkozok","unatkozom","unatkozik",5468,4,"VERB<PERS<1>>","VERB","vcvccvcvc","unatkozo","unatkoz",384,26,FALSE,"unatkoz","FALSE",5.95064255258773,3.25809653802148,8.60666819784384,14.7692307692308,2.69254601456624,"FALSE","FALSE","TRUE",1.21002258179253,FALSE
"undorodok","undorodom","undorodik",1438,4,"VERB<PERS<1>>","VERB","vccvcvcvc","undorodo","undorod",213,46,FALSE,"undorod","FALSE",5.36129216570943,3.8286413964891,7.27100853828099,4.6304347826087,1.53265076922033,"TRUE","FALSE","FALSE",-0.125637077770318,FALSE
"uralkodok","uralkodom","uralkodik",17597,4,"VERB<PERS<1>>","VERB","vcvccvcvc","uralkodo","uralkod",62,10,FALSE,"uralkod","FALSE",4.12713438504509,2.30258509299405,9.77548371195176,6.2,1.82454929205105,"TRUE","FALSE","FALSE",2.37883809590045,FALSE
"úszok","úszom","úszik",19519,2,"VERB<PERS<1>>","VERB","vcvc","úszo","úsz",346,75,TRUE,"úsz","FALSE",5.84643877505772,4.31748811353631,9.87914362914661,4.61333333333333,1.52895066152141,"FALSE","FALSE","FALSE",2.4824980130953,FALSE
"ütközök","ütközöm","ütközik",20737,3,"VERB<PERS<1>>","VERB","vccvcvc","ütközö","ütköz",97,20,FALSE,"ütköz","FALSE",4.57471097850338,2.99573227355399,9.93967482329784,4.85,1.57897870494939,"FALSE","FALSE","TRUE",2.54302920724653,FALSE
"üvöltözök","üvöltözöm","üvöltözik",1010,4,"VERB<PERS<1>>","VERB","vcvccvcvc","üvöltözö","üvöltöz",5,19,FALSE,"üvöltöz","TRUE",1.6094379124341,2.94443897916644,6.9177056098353,0.263157894736842,-1.33500106673234,"FALSE","FALSE","TRUE",-0.478940006216006,FALSE
"vacsorázok","vacsorázom","vacsorázik",3327,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","vacsorázo","vacsoráz",44,11,TRUE,"vacsoráz","FALSE",3.78418963391826,2.39789527279837,8.10982627601848,4,1.38629436111989,"FALSE","FALSE","TRUE",0.713180659967167,FALSE
"vádaskodok","vádaskodom","vádaskodik",1002,4,"VERB<PERS<1>>","VERB","cvcvccvcvc","vádaskodo","vádaskod",7,2,FALSE,"vádaskod","FALSE",1.94591014905531,0.693147180559945,6.90975328164481,3.5,1.25276296849537,"TRUE","FALSE","FALSE",-0.486892334406501,FALSE
"vadászok","vadászom","vadászik",8323,3,"VERB<PERS<1>>","VERB","cvcvcvc","vadászo","vadász",157,5,TRUE,"vadász","FALSE",5.05624580534831,1.6094379124341,9.0267780457461,31.4,3.44680789291421,"FALSE","FALSE","FALSE",1.63013242969478,FALSE
"vágódok","vágódom","vágódik",951,3,"VERB<PERS<1>>","VERB","cvcvcvc","vágódo","vágód",6,10,FALSE,"vágód","FALSE",1.79175946922805,2.30258509299405,6.85751406254539,0.6,-0.510825623765991,"TRUE","FALSE","FALSE",-0.53913155350592,FALSE
"vágyakozok","vágyakozom","vágyakozik",3233,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","vágyakozo","vágyakoz",111,4,FALSE,"vágyakoz","FALSE",4.70953020131233,1.38629436111989,8.08116577772543,27.75,3.32323584019244,"FALSE","FALSE","TRUE",0.684520161674122,FALSE
"vágyódok","vágyódom","vágyódik",1770,3,"VERB<PERS<1>>","VERB","cvcvcvc","vágyódo","vágyód",129,3,FALSE,"vágyód","FALSE",4.85981240436167,1.09861228866811,7.47873482556787,43,3.76120011569356,"TRUE","FALSE","FALSE",0.082089209516564,FALSE
"vágyok","vágyom","vágyik",36594,2,"VERB<PERS<1>>","VERB","cvcvc","vágyo","vágy",2642,367,TRUE,"vágy","FALSE",7.87929148508227,5.90536184805457,10.5076395715245,7.19891008174387,1.9739296370277,"FALSE","FALSE","FALSE",3.1109939554732,FALSE
"vakaródzok","vakaródzom","vakaródzik",267,4,"VERB<PERS<1>>","VERB","cvcvcvccvc","vakaródzo","vakaródz",5,2,FALSE,"vakaródz","FALSE",1.6094379124341,0.693147180559945,5.58724865840025,2.5,0.916290731874155,"FALSE","FALSE","TRUE",-1.80939695765106,FALSE
"vállalkozok","vállalkozom","vállalkozik",16459,4,"VERB<PERS<1>>","VERB","cvccvccvcvc","vállalkozo","vállalkoz",452,32,FALSE,"vállalkoz","FALSE",6.11368217983223,3.46573590279973,9.70862771904407,14.125,2.6479462770325,"FALSE","FALSE","TRUE",2.31198210299276,FALSE
"válok","válom","válik",326578,2,"VERB<PERS<1>>","VERB","cvcvc","válo","vál",3,632,FALSE,"vál","FALSE",1.09861228866811,6.44888939414686,12.6964240965638,0.00474683544303797,-5.35027710547875,"FALSE","TRUE","FALSE",5.2997784805125,TRUE
"változok","változom","változik",95284,3,"VERB<PERS<1>>","VERB","cvccvcvc","változo","változ",219,34,FALSE,"változ","FALSE",5.3890717298165,3.52636052461616,11.4646171846761,6.44117647058824,1.86271120520034,"FALSE","FALSE","TRUE",4.0679715686248,FALSE
"várakozok","várakozom","várakozik",6985,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","várakozo","várakoz",89,13,FALSE,"várakoz","FALSE",4.48863636973214,2.56494935746154,8.85152027169106,6.84615384615385,1.9236870122706,"FALSE","FALSE","TRUE",1.45487465563975,FALSE
"védekezek","védekezem","védekezik",15215,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","védekeze","védekez",81,24,TRUE,"védekez","FALSE",4.39444915467244,3.17805383034795,9.63003706233107,3.375,1.21639532432449,"FALSE","FALSE","TRUE",2.23339144627976,FALSE
"vélekedek","vélekedem","vélekedik",12774,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","vélekede","véleked",82,45,FALSE,"véleked","FALSE",4.40671924726425,3.80666248977032,9.45516713412153,1.82222222222222,0.600056757493933,"FALSE","FALSE","FALSE",2.05852151807022,FALSE
"vendégeskedek","vendégeskedem","vendégeskedik",1418,5,"VERB<PERS<1>>","VERB","cvccvcvccvcvc","vendégeskede","vendégesked",9,54,FALSE,"vendégesked","FALSE",2.19722457733622,3.98898404656427,7.25700270709207,0.166666666666667,-1.79175946922805,"FALSE","FALSE","FALSE",-0.139642908959238,FALSE
"verekszek","verekszem","verekszik",555,3,"VERB<PERS<1>>","VERB","cvcvccvc","vereksze","vereksz",37,1,FALSE,"vereksz","FALSE",3.61091791264422,0,6.31896811374643,37,3.61091791264422,"FALSE","FALSE","FALSE",-1.07767750230488,FALSE
"vergődök","vergődöm","vergődik",3267,3,"VERB<PERS<1>>","VERB","cvccvcvc","vergődö","vergőd",73,35,TRUE,"vergőd","FALSE",4.29045944114839,3.55534806148941,8.09162741160107,2.08571428571429,0.735111379658978,"TRUE","FALSE","FALSE",0.69498179554976,FALSE
"veszekedek","veszekedem","veszekedik",2597,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","veszekede","veszeked",4,6,FALSE,"veszeked","FALSE",1.38629436111989,1.79175946922805,7.86211221166275,0.666666666666667,-0.405465108108164,"FALSE","FALSE","FALSE",0.465466595611438,FALSE
"veszekszek","veszekszem","veszekszik",431,3,"VERB<PERS<1>>","VERB","cvcvccvc","veszeksze","veszeksz",69,6,TRUE,"veszeksz","FALSE",4.23410650459726,1.79175946922805,6.06610809010375,11.5,2.4423470353692,"FALSE","FALSE","FALSE",-1.33053752594756,FALSE
"veszkődök","veszkődöm","veszkődik",56,3,"VERB<PERS<1>>","VERB","cvccvcvc","veszkődö","veszkőd",6,1,FALSE,"veszkőd","FALSE",1.79175946922805,0,4.02535169073515,6,1.79175946922805,"TRUE","FALSE","FALSE",-3.37129392531616,FALSE
"vesződök","vesződöm","vesződik",739,3,"VERB<PERS<1>>","VERB","cvcvcvc","vesződö","vesződ",31,4,FALSE,"vesződ","FALSE",3.43398720448515,1.38629436111989,6.6052979209482,7.75,2.04769284336526,"TRUE","FALSE","FALSE",-0.791347695103109,FALSE
"vetemedek","vetemedem","vetemedik",1199,4,"VERB<PERS<1>>","VERB","cvcvcvcvc","vetemede","vetemed",18,4,FALSE,"vetemed","FALSE",2.89037175789616,1.38629436111989,7.08924315502751,4.5,1.50407739677627,"FALSE","FALSE","FALSE",-0.307402461023797,FALSE
"vétkezek","vétkezem","vétkezik",4471,3,"VERB<PERS<1>>","VERB","cvccvcvc","vétkeze","vétkez",55,2,FALSE,"vétkez","FALSE",4.00733318523247,0.693147180559945,8.40536737623398,27.5,3.31418600467253,"FALSE","FALSE","TRUE",1.00872176018267,FALSE
"vetkőzök","vetkőzöm","vetkőzik",2306,3,"VERB<PERS<1>>","VERB","cvccvcvc","vetkőzö","vetkőz",45,6,FALSE,"vetkőz","FALSE",3.80666248977032,1.79175946922805,7.743269700829,7.5,2.01490302054226,"FALSE","FALSE","TRUE",0.346624084777694,FALSE
"vetődök","vetődöm","vetődik",5869,3,"VERB<PERS<1>>","VERB","cvcvcvc","vetődö","vetőd",13,3,FALSE,"vetőd","FALSE",2.56494935746154,1.09861228866811,8.67743954055833,4.33333333333333,1.46633706879343,"TRUE","FALSE","FALSE",1.28079392450702,FALSE
"viaskodok","viaskodom","viaskodik",1408,4,"VERB<PERS<1>>","VERB","cvvccvcvc","viaskodo","viaskod",37,3,FALSE,"viaskod","FALSE",3.61091791264422,1.09861228866811,7.24992553671799,12.3333333333333,2.51230562397611,"TRUE","FALSE","FALSE",-0.146720079333323,FALSE
"viselkedek","viselkedem","viselkedik",21342,4,"VERB<PERS<1>>","VERB","cvcvccvcvc","viselkede","viselked",228,98,FALSE,"viselked","FALSE",5.42934562895444,4.58496747867057,9.96843224117651,2.3265306122449,0.844378150283869,"FALSE","FALSE","FALSE",2.5717866251252,FALSE
"visszaemlékezek","visszaemlékezem","visszaemlékezik",2648,6,"VERB<PERS<1>>","VERB","cvccvvccvcvcvc","visszaemlékeze","visszaemlékez",46,6,FALSE,"visszaemlékez","FALSE",3.8286413964891,1.79175946922805,7.8815599170569,7.66666666666667,2.03688192726104,"FALSE","FALSE","TRUE",0.484914301005588,FALSE
"visszaérkezek","visszaérkezem","visszaérkezik",1416,5,"VERB<PERS<1>>","VERB","cvccvvccvcvc","visszaérkeze","visszaérkez",9,1,FALSE,"visszaérkez","FALSE",2.19722457733622,0,7.25559127425367,9,2.19722457733622,"FALSE","FALSE","TRUE",-0.141054341797646,FALSE
"visszaesek","visszaesem","visszaesik",5027,4,"VERB<PERS<1>>","VERB","cvccvvcvc","visszaese","visszaes",1,24,FALSE,"visszaes","FALSE",0,3.17805383034795,8.52257866369258,0.0416666666666667,-3.17805383034795,"FALSE","FALSE","FALSE",1.12593304764127,TRUE
"visszafekszek","visszafekszem","visszafekszik",403,4,"VERB<PERS<1>>","VERB","cvccvcvccvc","visszafeksze","visszafeksz",80,1,FALSE,"visszafeksz","FALSE",4.38202663467388,0,5.99893656194668,80,4.38202663467388,"FALSE","FALSE","FALSE",-1.39770905410463,FALSE
"visszahúzódok","visszahúzódom","visszahúzódik",2043,5,"VERB<PERS<1>>","VERB","cvccvcvcvcvc","visszahúzódo","visszahúzód",17,4,FALSE,"visszahúzód","FALSE",2.83321334405622,1.38629436111989,7.62217459481762,4.25,1.44691898293633,"TRUE","FALSE","FALSE",0.225528978766311,FALSE
"visszaköltözök","visszaköltözöm","visszaköltözik",1104,5,"VERB<PERS<1>>","VERB","cvccvcvccvcvc","visszaköltözö","visszaköltöz",6,1,FALSE,"visszaköltöz","FALSE",1.79175946922805,0,7.00669522683704,6,1.79175946922805,"FALSE","FALSE","TRUE",-0.38995038921427,FALSE
"visszakozok","visszakozom","visszakozik",568,4,"VERB<PERS<1>>","VERB","cvccvcvcvc","visszakozo","visszakoz",14,3,FALSE,"visszakoz","FALSE",2.63905732961526,1.09861228866811,6.34212141872115,4.66666666666667,1.54044504094715,"FALSE","FALSE","TRUE",-1.05452419733016,FALSE
